title,link,image,lprice,hprice,mallName,productId,productType,brand,maker,category1,category2,category3,category4
[삼성]갤럭시 노트20 공기계 N981,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=7252710926&tid=1000000061,https://shopping-phinf.pstatic.net/main_4842158/48421588837.2.jpg,152640,,11번가,48421588837,2,삼성,,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 와이드7 공기계 SM-M156S,https://www.lotteon.com/p/product/LO2476839872?sitmNo=LO2476839872_2476839873&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_5452634/54526349100.jpg,140000,,롯데ON,54526349100,2,삼성,,디지털/가전,휴대폰,공기계/중고폰,
아이폰 13 128GB Apple 미개봉 새상품,https://smartstore.naver.com/main/products/10865350966,https://shopping-phinf.pstatic.net/main_8840985/88409856979.1.jpg,388000,,응답하라 휴대폰,88409856979,2,,,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 S25울트라 SM-S938N256 미개봉 새상품,https://smartstore.naver.com/main/products/11818380491,https://shopping-phinf.pstatic.net/main_8936289/89362891078.jpg,748400,,응답하라 휴대폰,89362891078,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
Apple 아이폰 13 mini 자급제  256GB  미드나이트,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=6091199461&ctag=6091199461&lptag=I11356886299&itemId=11356886299&vendorItemId=92622431484&spec=10305199,https://shopping-phinf.pstatic.net/main_5501727/55017277969.1.jpg,728000,,쿠팡,55017277969,2,Apple,Apple,디지털/가전,휴대폰,자급제폰,
스카이폴더폰 블랙 IM-F100 무약정 공신 공부 효도 학생 수험생 초등학생,https://smartstore.naver.com/main/products/4911978528,https://shopping-phinf.pstatic.net/main_8245650/82456502222.1.jpg,17000,,콩콩굿몰,82456502222,2,스카이,,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 S25 256GB 자급제 AI폰,https://smartstore.naver.com/main/products/11291614602,https://shopping-phinf.pstatic.net/main_8883612/88836124933.1.jpg,1143150,,삼성인증파트너 케이원정보,88836124933,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
아이폰15PRO 128GB A3102 중고 중고폰 공기계 유심옮기면 바로 사용가능 F급,https://smartstore.naver.com/main/products/11122802077,https://shopping-phinf.pstatic.net/main_8866731/88667312399.jpg,689000,,민트폰,88667312399,5,아이폰,Apple,디지털/가전,휴대폰,공기계/중고폰,
[완납폰][SKT 기기변경] 갤럭시 퀀텀5 128G 선택약정,http://emart.ssg.com/item/itemView.ssg?itemId=1000616748386&siteNo=6001&ckwhere=naver&appPopYn=n&utm_medium=PCS&utm_source=naver&utm_campaign=naver_pcs,https://shopping-phinf.pstatic.net/main_5285622/52856223440.jpg,3822,,이마트몰,52856223440,2,삼성,삼성전자,디지털/가전,휴대폰,SKT,
삼성전자 갤럭시 S23 FE 256GB [자급제],https://search.shopping.naver.com/catalog/53647987223,https://shopping-phinf.pstatic.net/main_5364798/53647987223.20250319171118.jpg,829140,,네이버,53647987223,1,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
아이폰SE3 64GB 정품 미국판 미개봉 카메라무음 국내AS,https://smartstore.naver.com/main/products/9318424930,https://shopping-phinf.pstatic.net/main_8686292/86862925253.jpg,278900,,비사이드글로벌,86862925253,2,Apple,Apple,디지털/가전,휴대폰,자급제폰,
마이브 스타일 폴더폰 AT - M120 32GB 미사용 공기계 새제품 자급제  알뜰폰가능 효도폰 카카오톡가능,https://www.lotteon.com/p/product/LO2408508201?sitmNo=LO2408508201_2408508202&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_5192810/51928107696.1.jpg,64900,,롯데ON,51928107696,2,,,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 A15 LTE 128GB [자급제],https://search.shopping.naver.com/catalog/53664201995,https://shopping-phinf.pstatic.net/main_5366420/53664201995.20250320112428.jpg,318000,,네이버,53664201995,1,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
애플 아이폰 16프로 256GB 미개봉,https://smartstore.naver.com/main/products/11635561147,https://shopping-phinf.pstatic.net/main_8918007/89180071592.jpg,894000,,폰도매플러스,89180071592,2,Apple,Apple,디지털/가전,휴대폰,공기계/중고폰,
청담프라자 클래식폴더폰 2G 공신폰 공부 폴더 학생 키즈 효도 시니어 부모님 폰,https://smartstore.naver.com/main/products/11838921689,https://shopping-phinf.pstatic.net/main_8938343/89383432283.1.jpg,100,,청담프라자,89383432283,2,ZTE,ZTE,디지털/가전,휴대폰,공기계/중고폰,
삼성 갤럭시 Z플립6 256GB 자급제 중고폰 공기계 리퍼폰 SM-F741 F등급,https://smartstore.naver.com/main/products/11758679536,https://shopping-phinf.pstatic.net/main_8930319/89303190123.jpg,293000,,블링폰,89303190123,5,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
갤럭시 S25 울트라 256GB KT 기기변경 새제품 SM-S938,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=7934178355&tid=1000000061,https://shopping-phinf.pstatic.net/main_5258099/52580999360.jpg,100,,11번가,52580999360,2,삼성,,디지털/가전,휴대폰,KT,
[대여] 갤럭시 S24 울트라대여 단기 렌탈 1일대여,https://smartstore.naver.com/main/products/9972544399,https://shopping-phinf.pstatic.net/main_8751704/87517046672.jpg,7800,,베스트프랜드W,87517046672,2,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
삼성 갤럭시노트20울트라 256GB 미스틱블랙 KT T등급 중고폰 자급제폰,https://daejeonmobile.com/product/detail.html?product_no=4280&cate_no=24&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_2684247/26842470299.2.jpg,90000,,대전모바일,26842470299,5,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시Z 폴드5 5G 512GB [자급제],https://search.shopping.naver.com/catalog/53627739316,https://shopping-phinf.pstatic.net/main_5362773/53627739316.20250318162447.jpg,1994700,,네이버,53627739316,1,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
애플 아이폰SE2 64GB 화이트 T등급 중고폰 자급제폰,https://daejeonmobile.com/product/detail.html?product_no=4126&cate_no=27&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_2537104/25371049683.1.jpg,30000,,대전모바일,25371049683,5,아이폰,Apple,디지털/가전,휴대폰,자급제폰,
아이폰 XS 스페이스 그레이 64GB 언락 스마트폰 공기계,https://smartstore.naver.com/main/products/10219475261,https://shopping-phinf.pstatic.net/main_8776397/87763978789.1.jpg,294000,,사자와사자,87763978789,2,,,디지털/가전,휴대폰,공기계/중고폰,
[미사용/새상품]갤럭시Z폴드6 재고정리,https://m.bunjang.co.kr/products/281040603?click_source=naver_shopping,https://shopping-phinf.pstatic.net/main_4933828/49338286163.1.jpg,980000,,번개장터,49338286163,2,삼성,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
iPhone 아이폰5c 언락 무음 공기계 세컨폰 16GB,https://smartstore.naver.com/main/products/11450879680,https://shopping-phinf.pstatic.net/main_8899539/88995390045.jpg,73000,,9497스토어,88995390045,2,아이폰,Apple,디지털/가전,휴대폰,공기계/중고폰,
삼성 갤럭시 S24 공기계 중고폰 리퍼폰 256GB A등급,https://smartstore.naver.com/main/products/11025296934,https://shopping-phinf.pstatic.net/main_8856980/88569803141.jpg,559000,,호호모바일,88569803141,5,삼성,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
애플 아이폰13프로맥스 128GB 실버 T등급 중고폰 자급제폰,https://daejeonmobile.com/product/detail.html?product_no=4582&cate_no=27&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_3119090/31190908232.1.jpg,250000,,대전모바일,31190908232,5,아이폰,Apple,디지털/가전,휴대폰,자급제폰,
갤럭시 S21 256G F급 3사 호환가능 자급제 중고폰 공기계 리퍼폰 알뜰폰,https://smartstore.naver.com/main/products/11025399400,https://shopping-phinf.pstatic.net/main_8856990/88569905607.1.jpg,8000,,엘트레이딩,88569905607,5,삼성,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
블랙베리 p9983 ✰ 9983 포르쉐 카톡 사용 가능한 비비온 레트로 레트로온,https://smartstore.naver.com/main/products/9465626943,https://shopping-phinf.pstatic.net/main_8701012/87010127265.5.jpg,496800,,레트로온,87010127265,2,블랙베리,,디지털/가전,휴대폰,해외출시폰,
삼성 갤럭시 S23 울트라 256GB F급 랜덤 색상 공기계 자급제 알뜰폰 알뜰요금제,https://smartstore.naver.com/main/products/11676967364,https://shopping-phinf.pstatic.net/main_8922147/89221477831.9.jpg,489000,,슈폰,89221477831,5,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 A26 듀얼심 자급제 미개봉 공기계폰 128GB,https://smartstore.naver.com/main/products/11914749091,https://shopping-phinf.pstatic.net/main_8945925/89459259700.jpg,282280,,HKPHONE,89459259700,2,삼성,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 S20플러스 공기계 SM-G986,https://www.lotteon.com/p/product/LO2470807547?sitmNo=LO2470807547_2470807548&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_5423569/54235696213.jpg,149000,,롯데ON,54235696213,2,삼성,,디지털/가전,휴대폰,공기계/중고폰,
미개봉 애플 아이폰16 프로 256G / iphone16 pro,https://www.skonlinemall.co.kr/new/shop/view.php?no=1358&goods_code=S787399938051,https://shopping-phinf.pstatic.net/main_5027246/50272460413.jpg,1061500,,SK공식온라인몰,50272460413,2,,,디지털/가전,휴대폰,SKT,
클래식폴더폰 효도폰 ZTE 64GB 할머니 할아버지 휴대폰 시니어,https://smartstore.naver.com/main/products/11839630624,https://shopping-phinf.pstatic.net/main_8938414/89384141218.jpg,19800,,알뜰폰뱅크,89384141218,2,ZTE,ZTE,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 S24 플러스 256GB SM-S926 미사용 새제품,https://smartstore.naver.com/main/products/11433309737,https://shopping-phinf.pstatic.net/main_8897782/88977820102.jpg,937000,,디지털스토어프라자,88977820102,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 삼성 갤럭시 A25 저가폰,https://www.lotteon.com/p/product/LO2308879264?sitmNo=LO2308879264_2308879265&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_4770034/47700343726.jpg,159900,,롯데ON,47700343726,2,삼성,,디지털/가전,휴대폰,자급제폰,
S24 자급제 256GB,https://smartstore.naver.com/main/products/11688102449,https://shopping-phinf.pstatic.net/main_8923261/89232612916.jpg,879700,,자급제휴대폰,89232612916,3,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
[중고]삼성 갤럭시 Z폴드5 중고폰 256GB 공기계 리퍼폰 3사호환 SM-F946 F등급,https://smartstore.naver.com/main/products/11774928915,https://shopping-phinf.pstatic.net/main_8931943/89319439502.jpg,327000,,폰E랑,89319439502,5,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시Z 폴드4 5G 256GB [LG U+],https://search.shopping.naver.com/catalog/34116278618,https://shopping-phinf.pstatic.net/main_3411627/34116278618.20220817082813.jpg,227680,,네이버,34116278618,1,갤럭시 Z_LGU+,삼성전자,디지털/가전,휴대폰,LG U+,
삼성 갤럭시 S24플러스 자급제 중고폰 공기계 리퍼폰 알뜰폰 SM-S926 F등급,https://smartstore.naver.com/main/products/11356738390,https://shopping-phinf.pstatic.net/main_8890124/88901248741.jpg,464000,,블링폰,88901248741,5,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
[대여] 울트라대여 갤럭시 s 24 울트라 휴대폰 핸드폰 대여 렌탈 256GB,https://smartstore.naver.com/main/products/11590919727,https://shopping-phinf.pstatic.net/main_8913543/89135430133.1.jpg,7500,,런던의눈,89135430133,2,,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 A56 듀얼심 5G 공기계 자급제폰 관부가세 포함,http://shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000688030437&siteNo=6004&salestrNo=6005&ckwhere=s_naver&appPopYn=n&utm_medium=PCS&utm_source=naver&utm_campaign=naver_pcs,https://shopping-phinf.pstatic.net/main_5437099/54370993836.jpg,438510,,신세계몰,54370993836,2,삼성,,디지털/가전,휴대폰,자급제폰,
SK 기기변경 갤럭시 퀀텀5 128GB 삼성전자 Galaxy A55 Quantum5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=6604676372&tid=1000000061,https://shopping-phinf.pstatic.net/main_4470089/44700896512.3.jpg,100,,11번가,44700896512,2,SK텔레콤,삼성전자,디지털/가전,휴대폰,SKT,
아이폰16 256GB SKT 기기변경 새제품 AIP16,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=7863869294&tid=1000000061,https://shopping-phinf.pstatic.net/main_5207931/52079314181.1.jpg,100,,11번가,52079314181,2,Apple,,디지털/가전,휴대폰,SKT,
[대여] 갤럭시 S24 울트라 대여 단기 렌탈 1일대여 방문수령 1일,https://smartstore.naver.com/main/products/10133920875,https://shopping-phinf.pstatic.net/main_8767842/87678424055.jpg,8000,,오앤오 렌탈,87678424055,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
Apple 정품 아이폰 16 Pro 자급제  블랙 티타늄  256GB MYNH3KH/A,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8335434891&ctag=8335434891&lptag=I24068312662&itemId=24068312662&vendorItemId=91088074492&spec=10305197,https://shopping-phinf.pstatic.net/main_5041707/50417079081.2.jpg,1615000,,쿠팡,50417079081,3,Apple,Apple,디지털/가전,휴대폰,자급제폰,
[대여] 갤럭시S23 울트라 대여 단기 렌탈 1일,https://smartstore.naver.com/main/products/8365116532,https://shopping-phinf.pstatic.net/main_8590961/85909616855.1.jpg,7800,,Ub1st,85909616855,2,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 A16 128GB 미개봉 새상품 LTE모델,https://www.lotteon.com/p/product/LO2403811751?sitmNo=LO2403811751_2403811752&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_5179848/51798489132.1.jpg,99000,,롯데ON,51798489132,2,삼성,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 S25 울트라 256GB 자급제 AI폰,https://smartstore.naver.com/main/products/11291621730,https://shopping-phinf.pstatic.net/main_8883613/88836132061.1.jpg,1680420,,삼성인증파트너 케이원정보,88836132061,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성 공신폰 갤럭시 A24 128GB 학생폰 공부폰 수험생 우등생폰,https://www.lotteon.com/p/product/LO2174662412?sitmNo=LO2174662412_2174662413&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_4237342/42373428288.jpg,79000,,롯데ON,42373428288,2,,삼성전자,디지털/가전,휴대폰,자급제폰,
갤럭시 S24플러스 256G F급 3사 호환가능 자급제 중고폰 공기계 리퍼폰 알뜰폰,https://smartstore.naver.com/main/products/11025694737,https://shopping-phinf.pstatic.net/main_8857020/88570200944.jpg,197000,,엘트레이딩,88570200944,5,삼성,삼성전자,디지털/가전,휴대폰,자급제폰,
Apple 아이폰 16 프로 256GB [KT],https://search.shopping.naver.com/catalog/50316316618,https://shopping-phinf.pstatic.net/main_5031631/50316316618.20240913142420.jpg,479990,,네이버,50316316618,1,Apple,Apple,디지털/가전,휴대폰,KT,
삼성 갤럭시 폴더2 G160 학생폰 효도폰 공부폰 공신폰,https://smartstore.naver.com/main/products/7240420931,https://shopping-phinf.pstatic.net/main_8478492/84784921253.jpg,1000,,요기야쇼핑,84784921253,2,삼성,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 Z 폴드6 5G 1TB [자급제],https://search.shopping.naver.com/catalog/53597934703,https://shopping-phinf.pstatic.net/main_5359793/53597934703.20250317143637.jpg,2185290,,네이버,53597934703,1,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
애플 아이폰XS 256GB 실버 T등급 중고폰 자급제폰,https://daejeonmobile.com/product/detail.html?product_no=3746&cate_no=27&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_1966707/19667072907.2.jpg,210000,,대전모바일,19667072907,5,아이폰,Apple,디지털/가전,휴대폰,공기계/중고폰,
갤럭시 S23플러스 S23+ 256GB S916 자급제 중고 중고폰 공기계 유심옮기면 바로사용가능 F급,https://smartstore.naver.com/main/products/10098710042,https://shopping-phinf.pstatic.net/main_8764321/87643212744.1.jpg,248000,,민트폰,87643212744,5,삼성,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
[자급제]모토로라g54[256GB][미드나잇블루],http://www.kshop.co.kr/display/ec/product/3971173?with_code=100025&utm_source=naver_ep&utm_medium=cps&utm_campaign=prd_61_%EA%B0%80%EC%A0%84%2F%EB%94%94%EC%A7%80%ED%84%B8_3971173&utm_content=pc,https://shopping-phinf.pstatic.net/main_5246640/52466405401.jpg,228720,,KT알파쇼핑,52466405401,2,,,디지털/가전,휴대폰,자급제폰,
아이폰 15 프로 맥스 512GB [자급제],https://search.shopping.naver.com/catalog/53624469616,https://shopping-phinf.pstatic.net/main_5362446/53624469616.20250318103146.jpg,1758000,,네이버,53624469616,1,Apple,Apple,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 S25 울트라 256GB SM-S938N 자급제,https://smartstore.naver.com/main/products/11288642582,https://shopping-phinf.pstatic.net/main_8883315/88833152913.2.jpg,1680420,,삼성공식파트너 위드모바일,88833152913,3,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
갤럭시A 삼성 갤럭시 A52S 공기계 보급형 스마트폰 특S등급,https://link.auction.co.kr/gate/pcs?item-no=E953832837&sub-id=1&service-code=10000003,https://shopping-phinf.pstatic.net/main_5400106/54001062949.jpg,270000,,옥션,54001062949,2,삼성,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
구글 픽셀7 5G 128GB 자급제 미개봉 새상품 공기계폰 카메라무움,https://smartstore.naver.com/main/products/7544954377,https://shopping-phinf.pstatic.net/main_8508945/85089454699.1.jpg,454600,,HKPHONE,85089454699,2,구글,구글,디지털/가전,휴대폰,해외출시폰,
삼성 갤럭시 S23플러스 256GB 중고폰 공기계 자급제 리퍼폰 유심기변 SM-S916 B급,https://smartstore.naver.com/main/products/11702651467,https://shopping-phinf.pstatic.net/main_8924716/89247161934.jpg,425000,,웰컴폰,89247161934,5,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
블랙 초소형 스마트폰 미니 핸드폰 공기계 SOYES XS11,https://smartstore.naver.com/main/products/11342953040,https://shopping-phinf.pstatic.net/main_8888746/88887463371.jpg,28800,,테라슬,88887463371,2,,,디지털/가전,휴대폰,공기계/중고폰,
VERTU IRONFLIP 악어 가죽 플립 휴대폰 공기계 잠금해제 자급제,https://smartstore.naver.com/main/products/10268426636,https://shopping-phinf.pstatic.net/main_8781293/87812930421.jpg,9873000,,storybox,87812930421,2,베르투,베르투,디지털/가전,휴대폰,해외출시폰,
애플 아이폰13미니 256GB 핑크 T등급 중고폰 자급제폰,https://daejeonmobile.com/product/detail.html?product_no=4565&cate_no=27&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_3119088/31190888601.1.jpg,110000,,대전모바일,31190888601,5,아이폰,Apple,디지털/가전,휴대폰,공기계/중고폰,
